primary_key,table_name,table_type,column_names,type,relationship_kind,primary_key_reference,schema_name
3859,MY_VIEW,VIEW,COLUMN2,VARCHAR(1),COLUMN,N,CPS_DSCI_API
3860,PARTY_TO_SAV_LEVEL,VIEW,PARTY_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
3861,PARTY_TO_SAV_LEVEL,VIEW,SAV_REFERENCE_VERSION,VARCHAR(255),COLUMN,N,CPS_DSCI_BR
3862,PARTY_TO_SAV_LEVEL,VIEW,SAV_NAME,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
3863,PARTY_TO_SAV_LEVEL,VIEW,SAV_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
3864,PARTY_TO_SAV_LEVEL,VIEW,LEVEL_1,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
3865,PARTY_TO_SAV_LEVEL,VIEW,LEVEL_2,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
3866,PARTY_TO_SAV_LEVEL,VIEW,LEVEL_3,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
3867,PARTY_TO_SAV_LEVEL,VIEW,LEVEL_4,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
3868,PARTY_TO_SAV_LEVEL,VIEW,LEVEL_5,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
3869,PARTY_TO_SAV_LEVEL,VIEW,LEVEL_6,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
3870,RELIABILITY_CLASS,VIEW,INVENTORY_ITEM_ID,FLOAT,COLUMN,N,CPS_DSCI_BR
3871,RELIABILITY_CLASS,VIEW,ITEM_NAME,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3872,RELIABILITY_CLASS,VIEW,DESCRIPTION,VARCHAR(500),COLUMN,N,CPS_DSCI_BR
3873,RELIABILITY_CLASS,VIEW,ITEM_TYPE,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
3874,RELIABILITY_CLASS,VIEW,SERIALIZED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
3875,RELIABILITY_CLASS,VIEW,ITEM_STATUS_C3,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3876,RELIABILITY_CLASS,VIEW,ITEM_STATUS_MFG,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3877,RELIABILITY_CLASS,VIEW,SERVICEABLE_PRODUCT_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
3878,RELIABILITY_CLASS,VIEW,IB_TRACKABLE_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
3879,RELIABILITY_CLASS,VIEW,PROD_GROUP_CATEGORY_SET_ID,FLOAT,COLUMN,N,CPS_DSCI_BR
3880,RELIABILITY_CLASS,VIEW,PROD_GROUP_CATEGORY_ID,FLOAT,COLUMN,N,CPS_DSCI_BR
3881,RELIABILITY_CLASS,VIEW,PRODUCT_FAMILY,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3882,RELIABILITY_CLASS,VIEW,PRODUCT_TYPE,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3883,RELIABILITY_CLASS,VIEW,PRODUCT_SUB_GROUP,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3884,RELIABILITY_CLASS,VIEW,PRODUCT_FAMILY_DESCRIPTION,VARCHAR(500),COLUMN,N,CPS_DSCI_BR
3885,RELIABILITY_CLASS,VIEW,PRODUCT_FAMILY_GROUP_VALUE_ID,FLOAT,COLUMN,N,CPS_DSCI_BR
3886,RELIABILITY_CLASS,VIEW,PRODUCT_FAMILY_GROUP,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3887,RELIABILITY_CLASS,VIEW,PRODUCT_TYPE_GROUP,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3888,RELIABILITY_CLASS,VIEW,HARDWARE_TYPE_FLAG,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3889,RELIABILITY_CLASS,VIEW,LINE_OF_BUSINESS,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3890,RELIABILITY_CLASS,VIEW,TECHNOLOGY_GROUP,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3891,RELIABILITY_CLASS,VIEW,BUSINESS_UNIT,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3892,RELIABILITY_CLASS,VIEW,IB_PRODUCT_TYPE,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3893,RELIABILITY_CLASS,VIEW,ITEM_CATALOG_GROUP_ID,FLOAT,COLUMN,N,CPS_DSCI_BR
3894,RELIABILITY_CLASS,VIEW,CATALOG_PRODUCT_TYPE,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3895,RELIABILITY_CLASS,VIEW,LAST_DATE_OF_SUPPORT,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
3896,RELIABILITY_CLASS,VIEW,MAPPED_TO_SERVICE_FLAG,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3897,RELIABILITY_CLASS,VIEW,PRODUCT_PRICING_CATEGORY,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3898,RELIABILITY_CLASS,VIEW,PRODUCT_LIST_PRICE,FLOAT,COLUMN,N,CPS_DSCI_BR
3899,RELIABILITY_CLASS,VIEW,SERVICE_LIST_PRICE_ITEM_ID,FLOAT,COLUMN,N,CPS_DSCI_BR
3900,RELIABILITY_CLASS,VIEW,SERVICE_LIST_PRICE_ITEM_NAME,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3901,RELIABILITY_CLASS,VIEW,SERVICE_LIST_PRICE,FLOAT,COLUMN,N,CPS_DSCI_BR
3902,RELIABILITY_CLASS,VIEW,SOURCE_SYSTEM,VARCHAR(80),COLUMN,N,CPS_DSCI_BR
3903,RELIABILITY_CLASS,VIEW,NRT_CREATION_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
3904,RELIABILITY_CLASS,VIEW,NRT_CREATED_BY,FLOAT,COLUMN,N,CPS_DSCI_BR
3905,RELIABILITY_CLASS,VIEW,NRT_LAST_UPDATE_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
3906,RELIABILITY_CLASS,VIEW,NRT_LAST_UPDATED_BY,FLOAT,COLUMN,N,CPS_DSCI_BR
3907,RELIABILITY_CLASS,VIEW,NRT_REQUEST_ID,FLOAT,COLUMN,N,CPS_DSCI_BR
3908,RELIABILITY_CLASS,VIEW,NRT_PROGRAM_ID,FLOAT,COLUMN,N,CPS_DSCI_BR
3909,RELIABILITY_CLASS,VIEW,PRODUCT_FAMILY_FLEX_VALUE_ID,FLOAT,COLUMN,N,CPS_DSCI_BR
3910,RELIABILITY_CLASS,VIEW,LAST_DATE_OF_SERVICE_ATTACH,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
3911,RELIABILITY_CLASS,VIEW,END_OF_PRODUCT_SALES_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
3912,RELIABILITY_CLASS,VIEW,LAST_DATE_OF_RENEWAL,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
3913,RELIABILITY_CLASS,VIEW,PAK_ELIGIBLE_FLAG,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3914,RELIABILITY_CLASS,VIEW,SMART_LICENSE_ENABLED_FLAG,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3915,RELIABILITY_CLASS,VIEW,IH_LICENSE_TYPE,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3916,RELIABILITY_CLASS,VIEW,IH_PAK_ELIGIBILITY,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3917,RELIABILITY_CLASS,VIEW,IH_SW_SUBSCRIPTION_TYPE,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3918,RELIABILITY_CLASS,VIEW,PRODUCT_FAMILY_MFG,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3919,RELIABILITY_CLASS,VIEW,PRODUCT_TYPE_MFG,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3920,RELIABILITY_CLASS,VIEW,PRODUCT_SUB_GROUP_MFG,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3921,RELIABILITY_CLASS,VIEW,IB_COUNT_COVERED,FLOAT,COLUMN,N,CPS_DSCI_BR
3922,RELIABILITY_CLASS,VIEW,IB_COUNT_UNCOVERED,FLOAT,COLUMN,N,CPS_DSCI_BR
3923,RELIABILITY_CLASS,VIEW,IB_COUNT_NEVER_COVERED,FLOAT,COLUMN,N,CPS_DSCI_BR
3924,RELIABILITY_CLASS,VIEW,INCLUDED_ITEM_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
3925,RELIABILITY_CLASS,VIEW,BUSINESS_ENTITY_NAME_TOP,VARCHAR(640),COLUMN,N,CPS_DSCI_BR
3926,RELIABILITY_CLASS,VIEW,BUSINESS_ENTITY_DESC_TOP,VARCHAR(640),COLUMN,N,CPS_DSCI_BR
3927,RELIABILITY_CLASS,VIEW,SUB_BUSINESS_ENTITY_NAME_TOP,VARCHAR(640),COLUMN,N,CPS_DSCI_BR
3928,RELIABILITY_CLASS,VIEW,SUB_BUSINESS_ENTITY_DESC_TOP,VARCHAR(640),COLUMN,N,CPS_DSCI_BR
3929,RELIABILITY_CLASS,VIEW,BUSINESS_ENTITY_HIERARCHY_ALL,VARCHAR(4000),COLUMN,N,CPS_DSCI_BR
3930,RELIABILITY_CLASS,VIEW,OFFER_TYPE,VARCHAR(150),COLUMN,N,CPS_DSCI_BR
3931,RELIABILITY_CLASS,VIEW,PRODUCT_FAMILY_MFG_DESCR,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3932,RELIABILITY_CLASS,VIEW,PRODUCT_CLASS,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3933,RELIABILITY_CLASS,VIEW,IH_PRICING_UNIT,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3934,RELIABILITY_CLASS,VIEW,IH_DURATION_PRICING_QTY,FLOAT,COLUMN,N,CPS_DSCI_BR
3935,RELIABILITY_CLASS,VIEW,UPGRADE_ELIGIBLE_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
3936,RELIABILITY_CLASS,VIEW,CUSTOMER_ORDER_ENABLED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
3937,RELIABILITY_CLASS,VIEW,MSA_FLAG,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3938,RELIABILITY_CLASS,VIEW,PLANNED_ITEM_FLAG,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3939,RELIABILITY_CLASS,VIEW,SPLC_FLAG,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3940,RELIABILITY_CLASS,VIEW,DIVESTITURE_FLAG,VARCHAR(450),COLUMN,N,CPS_DSCI_BR
3941,RELIABILITY_CLASS,VIEW,LDOS_FISCAL_PERIOD_YEAR,FLOAT,COLUMN,N,CPS_DSCI_BR
3942,RELIABILITY_CLASS,VIEW,LDOS_FISCAL_PERIOD_QTR,FLOAT,COLUMN,N,CPS_DSCI_BR
3943,RELIABILITY_CLASS,VIEW,LDOS_FISCAL_PERIOD_NUM,FLOAT,COLUMN,N,CPS_DSCI_BR
3944,RELIABILITY_CLASS,VIEW,LDOS_FISCAL_PERIOD_NAME,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
3945,RELIABILITY_CLASS,VIEW,END_OF_SW_MAINTENANCE_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
3946,RELIABILITY_CLASS,VIEW,IB_COUNT_COVERED_SERIAL,FLOAT,COLUMN,N,CPS_DSCI_BR
3947,RELIABILITY_CLASS,VIEW,IB_COUNT_UNCOVERED_SERIAL,FLOAT,COLUMN,N,CPS_DSCI_BR
3948,RELIABILITY_CLASS,VIEW,IB_COUNT_NEVER_COVERED_SERIAL,FLOAT,COLUMN,N,CPS_DSCI_BR
3949,RELIABILITY_CLASS,VIEW,IB_QUANTITY_COVERED,FLOAT,COLUMN,N,CPS_DSCI_BR
3950,RELIABILITY_CLASS,VIEW,IB_QUANTITY_UNCOVERED,FLOAT,COLUMN,N,CPS_DSCI_BR
3951,RELIABILITY_CLASS,VIEW,IB_QUANTITY_NEVER_COVERED,FLOAT,COLUMN,N,CPS_DSCI_BR
3952,RELIABILITY_CLASS,VIEW,IB_COUNT_COVERED_P,FLOAT,COLUMN,N,CPS_DSCI_BR
3953,RELIABILITY_CLASS,VIEW,IB_COUNT_COVERED_S,FLOAT,COLUMN,N,CPS_DSCI_BR
3954,RELIABILITY_CLASS,VIEW,IB_COUNT_COVERED_C,FLOAT,COLUMN,N,CPS_DSCI_BR
3955,RELIABILITY_CLASS,VIEW,IB_COUNT_UNCOVERED_P,FLOAT,COLUMN,N,CPS_DSCI_BR
3956,RELIABILITY_CLASS,VIEW,IB_COUNT_UNCOVERED_S,FLOAT,COLUMN,N,CPS_DSCI_BR
3957,RELIABILITY_CLASS,VIEW,IB_COUNT_UNCOVERED_C,FLOAT,COLUMN,N,CPS_DSCI_BR
3958,RELIABILITY_CLASS,VIEW,IB_COUNT_NEVER_COVERED_P,FLOAT,COLUMN,N,CPS_DSCI_BR
3959,RELIABILITY_CLASS,VIEW,IB_COUNT_NEVER_COVERED_S,FLOAT,COLUMN,N,CPS_DSCI_BR
3960,RELIABILITY_CLASS,VIEW,IB_COUNT_NEVER_COVERED_C,FLOAT,COLUMN,N,CPS_DSCI_BR
3961,RELIABILITY_CLASS,VIEW,ENT_COVERED_LINE_COUNT,FLOAT,COLUMN,N,CPS_DSCI_BR
3962,RELIABILITY_CLASS,VIEW,ENT_PRICE_NEGOTIATED_USD,FLOAT,COLUMN,N,CPS_DSCI_BR
3963,RELIABILITY_CLASS,VIEW,ENT_PRICE_UNIT_USD,FLOAT,COLUMN,N,CPS_DSCI_BR
3964,RELIABILITY_CLASS,VIEW,CONTRACT_COUNT,FLOAT,COLUMN,N,CPS_DSCI_BR
3965,RELIABILITY_CLASS,VIEW,BASE_INVENTORY_ITEM_ID,FLOAT,COLUMN,N,CPS_DSCI_BR
3966,RELIABILITY_CLASS,VIEW,SPARE_INVENTORY_ITEM_ID,FLOAT,COLUMN,N,CPS_DSCI_BR
3967,RELIABILITY_CLASS,VIEW,REFURBISHED_INVENTORY_ITEM_ID,FLOAT,COLUMN,N,CPS_DSCI_BR
3968,RELIABILITY_CLASS,VIEW,ROLLUP_INVENTORY_ITEM_ID,FLOAT,COLUMN,N,CPS_DSCI_BR
3969,RELIABILITY_CLASS,VIEW,GROUP_NAME,VARCHAR(80),COLUMN,N,CPS_DSCI_BR
3970,RELIABILITY_CLASS,VIEW,BASE_ITEM_NAME,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3971,RELIABILITY_CLASS,VIEW,SPARE_ITEM_NAME,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3972,RELIABILITY_CLASS,VIEW,REFURBISHED_ITEM_NAME,VARCHAR(40),COLUMN,N,CPS_DSCI_BR
3973,RELIABILITY_CLASS,VIEW,MFG_SERIALIZED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
3974,RELIABILITY_CLASS,VIEW,IB_COUNT_INACTIVE,FLOAT,COLUMN,N,CPS_DSCI_BR
3975,RELIABILITY_CLASS,VIEW,ITEM_COST,FLOAT,COLUMN,N,CPS_DSCI_BR
3976,RELIABILITY_CLASS,VIEW,ITEM_CREATION_DATE_C3,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
3977,RELIABILITY_CLASS,VIEW,ITEM_CREATION_DATE_MFG,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
3978,RELIABILITY_CLASS,VIEW,ATTRIBUTE1,VARCHAR(640),COLUMN,N,CPS_DSCI_BR
3979,RELIABILITY_CLASS,VIEW,PRODUCT_LIST_PRICE_GPL_US,FLOAT,COLUMN,N,CPS_DSCI_BR
3980,RELIABILITY_CLASS,VIEW,SERVICE_LIST_PRICE_GPL_US,FLOAT,COLUMN,N,CPS_DSCI_BR
3981,RELIABILITY_CLASS,VIEW,TYPE_OF_QUANTITY,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3982,RELIABILITY_CLASS,VIEW,CX_ATO_SUITE_NAME,VARCHAR(4000),COLUMN,N,CPS_DSCI_BR
3983,RELIABILITY_CLASS,VIEW,EA_ATO_SUITE_NAME,VARCHAR(4000),COLUMN,N,CPS_DSCI_BR
3984,RELIABILITY_CLASS,VIEW,PID_CATEGORY,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3985,RELIABILITY_CLASS,VIEW,MONETIZATION_TYPE,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3986,RELIABILITY_CLASS,VIEW,EA_BUYING_PROGRAM,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3987,RELIABILITY_CLASS,VIEW,EA_FULFILL_METHOD,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3988,RELIABILITY_CLASS,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
3989,RELIABILITY_CLASS,VIEW,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
3990,RELIABILITY_CLASS,VIEW,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
3991,RELIABILITY_CLASS,VIEW,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
3992,RELIABILITY_CLASS,VIEW,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
3993,RELIABILITY_CLASS,VIEW,EDWSF_SOURCE_DELETED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
3994,RELIABILITY_CLASS,VIEW,CX_ARCHITECTURE,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3995,RELIABILITY_CLASS,VIEW,CX_SERVICE_ATTACH,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3996,RELIABILITY_CLASS,VIEW,LDOS_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
3997,RELIABILITY_CLASS,VIEW,SPM_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
3998,RELIABILITY_CLASS,VIEW,CONSUMPTION_TYPE,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
3999,RELIABILITY_CLASS,VIEW,FSUB_WORKLOAD_TYPE,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
4000,RELIABILITY_CLASS,VIEW,FSUB_FULFILLMENT_SKU,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
4001,RELIABILITY_CLASS,VIEW,CHARGE_TYPE,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
4002,RELIABILITY_CLASS,VIEW,FSUB_METERING_TYPE,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
4003,RELIABILITY_CLASS,VIEW,PLANNED_WARRANTY,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
4004,RELIABILITY_CLASS,VIEW,SUPP_ATO_SUITE_NAME,VARCHAR(4000),COLUMN,N,CPS_DSCI_BR
4005,RELIABILITY_CLASS,VIEW,BTO_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
4006,RELIABILITY_CLASS,VIEW,LICENSE_TYPE,VARCHAR(150),COLUMN,N,CPS_DSCI_BR
4007,RELIABILITY_CLASS,VIEW,SIGNIFICANT_SERVICE_COUNT,FLOAT,COLUMN,N,CPS_DSCI_BR
4008,RELIABILITY_CLASS,VIEW,PERPETUAL_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
4009,RELIABILITY_CLASS,VIEW,C1_LICENSE_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
4010,RELIABILITY_CLASS,VIEW,HW_RELIABILITY_CLASS,VARCHAR(150),COLUMN,N,CPS_DSCI_BR
4011,RELIABILITY_CLASS,VIEW,SFT_RELIABILITY_CLASS,VARCHAR(150),COLUMN,N,CPS_DSCI_BR
4012,ROLLUP,VIEW,DC_ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API
4013,ROLLUP,VIEW,MGR_TITLE,VARCHAR(255),COLUMN,N,CPS_DSCI_API
4014,ROLLUP,VIEW,MGR_EMIAL,VARCHAR(60),COLUMN,N,CPS_DSCI_API
4015,ROLLUP,VIEW,MGR_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_API
4016,ROLLUP,VIEW,EMP_CCO_ID_MASKED,VARCHAR(50),COLUMN,N,CPS_DSCI_API
4017,ROLLUP,VIEW,EMP_EMAIL,VARCHAR(60),COLUMN,N,CPS_DSCI_API
4018,ROLLUP,VIEW,EMP_COUNTRY,VARCHAR(3),COLUMN,N,CPS_DSCI_API
4019,ROLLUP,VIEW,EMP_TITLE,VARCHAR(255),COLUMN,N,CPS_DSCI_API
4020,ROLLUP,VIEW,EMP_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_API
4021,ROLLUP,VIEW,LEVEL6_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_API
4022,ROLLUP,VIEW,LEVEL7_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_API
4023,ROLLUP,VIEW,DELIVERY_REGION,VARCHAR(9),COLUMN,N,CPS_DSCI_API
4024,ROLLUP,VIEW,DELIVERY_ROLE,VARCHAR(21),COLUMN,N,CPS_DSCI_API
4025,SCM_VALIDATION_OUTPUT,BASE TABLE,PARQUET_RAW,VARIANT,COLUMN,N,CPS_DSCI_WI
4026,SEA_BOOKINGS_MASTER_VIEW,VIEW,FISCAL_YEAR,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
4027,SEA_BOOKINGS_MASTER_VIEW,VIEW,PRODUCTID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4028,SEA_BOOKINGS_MASTER_VIEW,VIEW,NEW_RENEWAL,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4029,SEA_BOOKINGS_MASTER_VIEW,VIEW,FINANCEBU,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4030,SEA_BOOKINGS_MASTER_VIEW,VIEW,FMV_FLAG,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4031,SEA_BOOKINGS_MASTER_VIEW,VIEW,FISCAL_QUARTER_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4032,SEA_BOOKINGS_MASTER_VIEW,VIEW,FISCAL_WEEK_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
4033,SEA_BOOKINGS_MASTER_VIEW,VIEW,ERP_DEAL_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4034,SEA_BOOKINGS_MASTER_VIEW,VIEW,WEB_ORDER_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4035,SEA_BOOKINGS_MASTER_VIEW,VIEW,BP_NAME,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4036,SEA_BOOKINGS_MASTER_VIEW,VIEW,SCMS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4037,SEA_BOOKINGS_MASTER_VIEW,VIEW,BP_FLAG,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4038,SEA_BOOKINGS_MASTER_VIEW,VIEW,SALE_LEVEL_1,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4039,SEA_BOOKINGS_MASTER_VIEW,VIEW,SALE_LEVEL_2,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4040,SEA_BOOKINGS_MASTER_VIEW,VIEW,SALE_LEVEL_3,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4041,SEA_BOOKINGS_MASTER_VIEW,VIEW,END_CUSTOMER_GLOBAL_NAME,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4042,SEA_BOOKINGS_MASTER_VIEW,VIEW,END_CUSTOMER_GLOBAL_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4043,SEA_BOOKINGS_MASTER_VIEW,VIEW,CAV_END_CUSTOMER_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4044,SEA_BOOKINGS_MASTER_VIEW,VIEW,CA_SERVICE_ADJ_CODE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4045,SEA_BOOKINGS_MASTER_VIEW,VIEW,PARTNER_NAME,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4046,SEA_BOOKINGS_MASTER_VIEW,VIEW,PRODUCT_CLASSIFICATION,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4047,SEA_BOOKINGS_MASTER_VIEW,VIEW,CX_EA_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4048,SEA_BOOKINGS_MASTER_VIEW,VIEW,CA_SERVICE_BOOKING_NET,"NUMBER(32,2)",COLUMN,N,CPS_DSCI_BR
4049,SEA_BOOKINGS_MASTER_VIEW,VIEW,ANNUAL_BOOKING_NET,"NUMBER(32,2)",COLUMN,N,CPS_DSCI_BR
4050,SEA_BOOKINGS_MASTER_VIEW,VIEW,SUBSCRIPTION_CODE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4051,SEA_BOOKINGS_MASTER_VIEW,VIEW,SUBSCRIPTION_REF_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4052,SEA_BOOKINGS_MASTER_VIEW,VIEW,DATE_BOOKED,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
4053,SEA_BOOKINGS_MASTER_VIEW,VIEW,LAST_UPDATE_DTTM,TIMESTAMP_LTZ(9),COLUMN,N,CPS_DSCI_BR
4054,SEA_BOOKINGS_MASTER_VIEW,VIEW,LAST_UPDATE_ID,VARCHAR(12),COLUMN,N,CPS_DSCI_BR
4055,SEA_BOOKINGS_MASTER_VIEW,VIEW,CREATE_DTTM,TIMESTAMP_LTZ(9),COLUMN,N,CPS_DSCI_BR
4056,SEA_BOOKINGS_MASTER_VIEW,VIEW,CREATE_ID,VARCHAR(12),COLUMN,N,CPS_DSCI_BR
4057,SEA_BOOKINGS_MASTER_VIEW,VIEW,DAILY_PROCESS_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
4058,SEA_BOOKINGS_MASTER_VIEW,VIEW,CURRENT_STATUS,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
4059,SEA_BOOKINGS_MASTER_VIEW,VIEW,AGREEMENT_START_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
4060,SEA_BOOKINGS_MASTER_VIEW,VIEW,AGREEMENT_END_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
4061,SEA_BOOKINGS_VIEW,VIEW,FISCAL_YEAR,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
4062,SEA_BOOKINGS_VIEW,VIEW,PRODUCTID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4063,SEA_BOOKINGS_VIEW,VIEW,NEW_RENEWAL,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4064,SEA_BOOKINGS_VIEW,VIEW,FINANCEBU,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4065,SEA_BOOKINGS_VIEW,VIEW,FMV_FLAG,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
4066,SEA_BOOKINGS_VIEW,VIEW,FISCAL_QUARTER_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
